meter_id,building_name,reading_date,raw_reading,normalized_kwh,usage_kwh
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-02-27,86182.38,86182.38,3227.44
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-03-06,89134.5,89134.5,2952.12
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-03-13,92625.46,92625.46,3490.96
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-03-20,95283.53,95283.53,2658.07
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-03-27,97980.09,97980.09,2696.56
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-04-03,100915.09,100915.09,2935.0
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-04-10,103854.91,103854.91,2939.82
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-04-17,106308.01,106308.01,2453.1
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-04-24,110350.51,110350.51,4042.5
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-05-01,114270.83,114270.83,3920.32
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-05-08,114270.83,114270.83,0
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-05-15,119185.28,119185.28,4914.45
T.0019__FL09__PPAC_1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,2026-05-22,121976.9,121976.9,2791.62
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-01-02,61753.83,61753.83,0
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-01-09,64588.84,64588.84,2835.01
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-01-16,65694.39,65694.39,1105.55
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-01-23,67533.91,67533.91,1839.52
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-01-30,69065.42,69065.42,1531.51
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-02-06,70951.22,70951.22,1885.8
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-02-13,73176.69,73176.69,2225.47
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-02-20,75606.43,75606.43,2429.74
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-02-27,78457.72,78457.72,2851.29
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-03-06,81040.77,81040.77,2583.05
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-03-13,83894.69,83894.69,2853.92
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-03-20,86446.69,86446.69,2552.0
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-03-27,89480.36,89480.36,3033.67
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-04-03,92586.1,92586.1,3105.74
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-04-10,95560.46,95560.46,2974.36
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-04-17,97968.78,97968.78,2408.32
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-04-24,102136.24,102136.24,4167.46
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-05-01,106277.59,106277.59,4141.35
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-05-08,106277.59,106277.59,0
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-05-15,110863.53,110863.53,4585.94
T.0019__FL09__PPAC_2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,2026-05-22,113935.86,113935.86,3072.33
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-01-02,24873.1,24873.1,0
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-01-09,26177.71,26177.71,1304.61
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-01-16,26756.45,26756.45,578.74
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-01-23,27608.4,27608.4,851.95
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-01-30,28398.14,28398.14,789.74
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-02-06,29258.18,29258.18,860.04
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-02-13,30241.85,30241.85,983.67
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-02-20,31338.0,31338.0,1096.15
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-02-27,32419.26,32419.26,1081.26
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-03-06,33499.45,33499.45,1080.19
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-03-13,34649.82,34649.82,1150.37
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-03-20,35598.23,35598.23,948.41
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-03-27,36562.79,36562.79,964.56
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-04-03,37626.11,37626.11,1063.32
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-04-10,38678.7,38678.7,1052.59
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-04-17,39596.62,39596.62,917.92
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-04-24,41151.41,41151.41,1554.79
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-05-01,42676.02,42676.02,1524.61
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-05-08,42676.02,42676.02,0
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-05-15,44533.15,44533.15,1857.13
T.0019__FL09__PPAC_3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,2026-05-22,45630.95,45630.95,1097.8
T.0019__FL09__BP,ท.0019 Booster Pump,2026-01-02,10897.38,10897.38,0
T.0019__FL09__BP,ท.0019 Booster Pump,2026-01-09,10960.31,10960.31,62.93
T.0019__FL09__BP,ท.0019 Booster Pump,2026-01-16,10996.57,10996.57,36.26
T.0019__FL09__BP,ท.0019 Booster Pump,2026-01-23,11033.91,11033.91,37.34
T.0019__FL09__BP,ท.0019 Booster Pump,2026-01-30,11054.9,11054.9,20.99
T.0019__FL09__BP,ท.0019 Booster Pump,2026-02-06,11092.33,11092.33,37.43
T.0019__FL09__BP,ท.0019 Booster Pump,2026-02-13,11115.02,11115.02,22.69
T.0019__FL09__BP,ท.0019 Booster Pump,2026-02-20,11160.11,11160.11,45.09
T.0019__FL09__BP,ท.0019 Booster Pump,2026-02-27,11191.52,11191.52,31.41
T.0019__FL09__BP,ท.0019 Booster Pump,2026-03-06,11221.85,11221.85,30.33
T.0019__FL09__BP,ท.0019 Booster Pump,2026-03-13,11243.38,11243.38,21.53
T.0019__FL09__BP,ท.0019 Booster Pump,2026-03-20,11264.58,11264.58,21.2
T.0019__FL09__BP,ท.0019 Booster Pump,2026-03-27,11301.94,11301.94,37.36
T.0019__FL09__BP,ท.0019 Booster Pump,2026-04-03,11339.1,11339.1,37.16
T.0019__FL09__BP,ท.0019 Booster Pump,2026-04-10,11375.74,11375.74,36.64
T.0019__FL09__BP,ท.0019 Booster Pump,2026-04-17,11395.54,11395.54,19.8
T.0019__FL09__BP,ท.0019 Booster Pump,2026-04-24,11432.97,11432.97,37.43
T.0019__FL09__BP,ท.0019 Booster Pump,2026-05-01,11471.34,11471.34,38.37
T.0019__FL09__BP,ท.0019 Booster Pump,2026-05-08,11471.34,11471.34,0
T.0019__FL09__BP,ท.0019 Booster Pump,2026-05-15,11511.14,11511.14,39.8
T.0019__FL09__BP,ท.0019 Booster Pump,2026-05-22,11548.2,11548.2,37.06
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-01-02,106587.05,106587.05,0
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-01-09,107006.1,107006.1,419.05
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-01-16,107269.83,107269.83,263.73
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-01-23,107523.48,107523.48,253.65
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-01-30,107779.35,107779.35,255.87
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-02-06,108037.21,108037.21,257.86
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-02-13,108291.54,108291.54,254.33
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-02-20,108543.2,108543.2,251.66
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-02-27,108802.86,108802.86,259.66
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-03-06,109039.4,109039.4,236.54
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-03-13,109312.79,109312.79,273.39
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-03-20,109570.75,109570.75,257.96
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-03-27,109800.12,109800.12,229.37
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-04-03,110029.01,110029.01,228.89
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-04-10,110222.1,110222.1,193.09
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-04-17,110347.27,110347.27,125.17
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-04-24,110577.71,110577.71,230.44
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-05-01,110848.6,110848.6,270.89
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-05-08,110848.6,110848.6,0
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-05-15,111188.35,111188.35,339.75
T.0019__FL09__PPL,ท.0019 PPL (Lift),2026-05-22,111422.91,111422.91,234.56
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-01-02,35530.91,35530.91,0
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-01-09,36941.79,36941.79,1410.88
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-01-16,37690.74,37690.74,748.95
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-01-23,38886.35,38886.35,1195.61
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-01-30,39750.17,39750.17,863.82
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-02-06,40769.04,40769.04,1018.87
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-02-13,42106.92,42106.92,1337.88
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-02-20,43750.8,43750.8,1643.88
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-02-27,45484.15,45484.15,1733.35
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-03-06,46807.49,46807.49,1323.34
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-03-13,49051.69,49051.69,2244.2
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-03-20,51201.22,51201.22,2149.53
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-03-27,52114.09,52114.09,912.87
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-04-03,53668.18,53668.18,1554.09
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-04-10,55038.09,55038.09,1369.91
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-04-17,55841.19,55841.19,803.1
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-04-24,58030.18,58030.18,2188.99
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-05-01,61324.52,61324.52,3294.34
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-05-08,61324.52,61324.52,0
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-05-15,64254.54,64254.54,2930.02
T.0020__FL01__SCB_21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,2026-05-22,67425.6,67425.6,3171.06
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-01-02,35678.37,35678.37,0
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-01-09,35791.73,35791.73,113.36
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-01-16,35858.19,35858.19,66.46
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-01-23,35922.12,35922.12,63.93
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-01-30,36001.59,36001.59,79.47
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-02-06,36079.79,36079.79,78.2
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-02-13,36149.73,36149.73,69.94
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-02-20,36226.15,36226.15,76.42
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-02-27,36302.46,36302.46,76.31
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-03-06,36380.5,36380.5,78.04
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-03-13,36465.79,36465.79,85.29
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-03-20,36524.47,36524.47,58.68
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-03-27,36569.54,36569.54,45.07
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-04-03,36617.73,36617.73,48.19
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-04-10,36668.15,36668.15,50.42
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-04-17,36697.09,36697.09,28.94
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-04-24,36761.96,36761.96,64.87
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-05-01,36839.98,36839.98,78.02
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-05-08,36839.98,36839.98,0
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-05-15,36906.76,36906.76,66.78
T.0020__FL01__LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,2026-05-22,36964.0,36964.0,57.24
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-01-02,49304.55,49304.55,0
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-01-09,49593.6,49593.6,289.05
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-01-16,49718.74,49718.74,125.14
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-01-23,49892.31,49892.31,173.57
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-01-30,50057.37,50057.37,165.06
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-02-06,50217.99,50217.99,160.62
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-02-13,50385.23,50385.23,167.24
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-02-20,50553.89,50553.89,168.66
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-02-27,50724.32,50724.32,170.43
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-03-06,50881.17,50881.17,156.85
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-03-13,51067.3,51067.3,186.13
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-03-20,51239.44,51239.44,172.14
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-03-27,51385.42,51385.42,145.98
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-04-03,51539.2,51539.2,153.78
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-04-10,51681.75,51681.75,142.55
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-04-17,51808.36,51808.36,126.61
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-04-24,51959.08,51959.08,150.72
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-05-01,52177.02,52177.02,217.94
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-05-08,52177.02,52177.02,0
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-05-15,52390.9,52390.9,213.88
T.0020__FL01__PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,2026-05-22,52541.06,52541.06,150.16
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-01-02,23109.46,23109.46,0
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-01-09,23185.09,23185.09,75.63
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-01-16,23227.7,23227.7,42.61
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-01-23,23284.12,23284.12,56.42
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-01-30,23344.83,23344.83,60.71
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-02-06,23405.87,23405.87,61.04
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-02-13,23466.37,23466.37,60.5
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-02-20,23529.7,23529.7,63.33
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-02-27,23599.71,23599.71,70.01
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-03-06,23655.93,23655.93,56.22
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-03-13,23728.99,23728.99,73.06
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-03-20,23788.31,23788.31,59.32
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-03-27,23815.99,23815.99,27.68
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-04-03,23856.4,23856.4,40.41
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-04-10,23904.55,23904.55,48.15
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-04-17,23923.23,23923.23,18.68
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-04-24,23976.92,23976.92,53.69
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-05-01,24032.84,24032.84,55.92
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-05-08,24032.84,24032.84,0
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-05-15,24092.69,24092.69,59.85
T.0020__FL01__AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,2026-05-22,24138.32,24138.32,45.63
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-01-02,118239.64,118239.64,0
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-01-09,118936.35,118936.35,696.71
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-01-16,119311.76,119311.76,375.41
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-01-23,119745.26,119745.26,433.5
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-01-30,120110.29,120110.29,365.03
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-02-06,120494.09,120494.09,383.8
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-02-13,120940.8,120940.8,446.71
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-02-20,121400.59,121400.59,459.79
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-02-27,121696.46,121696.46,295.87
T.0020__FL02__SCB_22,ท.0020 ชั้นที่ 2,2026-03-06,121931.22,121931.22,234.76
